Judul Berita,URL
['Prospek Investasi di Tahun Politik (3)'],/play/NglU76DA-prospek-investasi-di-tahun-politik-3
['Prospek Investasi di Tahun Politik (2)'],/play/baGUYMzn-prospek-investasi-di-tahun-politik-2
['Prospek Investasi di Tahun Politik (1)'],/play/kBoUjQ9m-prospek-investasi-di-tahun-politik-1
['Jembatan Sikundo Diharapkan Genjot Ekonomi Desa'],/play/NglU76V0-jembatan-sikundo-diharapkan-genjot-ekonomi-desa
['JK Jamin Ekonomi Indonesia Tetap Stabil  Jika Jokowi Terpilih Kembali'],/play/kW0U9woX-jk-jamin-ekonomi-indonesia-tetap-stabil-jika-jokowi-terpilih-kembali
"['Berkat Program Mekaar, Warung Kelontong Roedah Beromzet Rp 1 Juta/hari']",/play/ke4UOyDj-berkat-program-mekaar-warung-kelontong-roedah-beromzet-rp-1-juta-hari
['Bekraf Gandeng VIU Bangun Ekosistem Film Indonesia'],/play/NQoUnEZl-bekraf-gandeng-viu-bangun-ekosistem-film-indonesia
['Jokowi: Wanita Indonesia adalah Tiang Keluarga yang Tangguh'],/play/kqGUG5an-jokowi-wanita-indonesia-adalah-tiang-keluarga-yang-tangguh
['Indonesia Klub Elite Dunia (4)'],/play/NxXUOBnr-indonesia-klub-elite-dunia-4
['Indonesia Klub Elite Dunia (3)'],/play/K5WUXngz-indonesia-klub-elite-dunia-3
['Indonesia Klub Elite Dunia (2)'],/play/KXXUYjPg-indonesia-klub-elite-dunia-2
['Indonesia Klub Elite Dunia (1)'],/play/kpXUo8Oe-indonesia-klub-elite-dunia-1
['Indonesia Jadi Tuan Rumah MotoGP 2021'],/play/NL0Uj4OD-indonesia-jadi-tuan-rumah-motogp-2021
['Persiapan Pembangunan Sirkuit Mandalika'],/play/N0oUG37R-persiapan-pembangunan-sirkuit-mandalika
['Bedah Editorial MI: Efektivitas Dana Desa'],/play/kM3UzD6g-bedah-editorial-mi-efektivitas-dana-desa
['Efektivitas Dana Desa'],/play/NP5Uj28L-efektivitas-dana-desa
['Mengubah Limbah Kayu Menjadi Karya Seni'],/play/N0oUGawp-mengubah-limbah-kayu-menjadi-karya-seni
['CSIS: Kekhawatiran Prabowo Soal Unicorn Hanya Taktik Kampanye'],/play/KvWUY8on-csis-kekhawatiran-prabowo-soal-unicorn-hanya-taktik-kampanye
['Menkominfo Jawab Kekhawatiran Prabowo Soal Unicorn'],/play/NlxUza1B-menkominfo-jawab-kekhawatiran-prabowo-soal-unicorn
['Indonesia-Korsel Sepakat Aktifkan Lagi Kemitraan Ekonomi'],/play/NlxUzaq1-indonesia-korsel-sepakat-aktifkan-lagi-kemitraan-ekonomi
"['Jawab Kritikan Prabowo, Mendag: Kebijakan Impor Keputusan Rakor']",/play/b7yUq7dn-jawab-kritikan-prabowo-mendag-kebijakan-impor-keputusan-rakor
"[""Ketika Capres Berdebat 'Unicorn' (5)""]",/play/KyQU6deA-ketika-capres-berdebat-unicorn-5
"[""Ketika Capres Berdebat 'Unicorn' (4)""]",/play/kM3UzDqm-ketika-capres-berdebat-unicorn-4
"[""Ketika Capres Berdebat 'Unicorn' (3)""]",/play/NP5Uj2mG-ketika-capres-berdebat-unicorn-3
"[""Ketika Capres Berdebat 'Unicorn' (2)""]",/play/N98U4A7p-ketika-capres-berdebat-unicorn-2
"[""Ketika Capres Berdebat 'Unicorn' (1)""]",/play/N6MU4dRo-ketika-capres-berdebat-unicorn-1
['Universitas Teknologi dan Ekonomi Budapest Gelar Kontes Robot ke-10'],/play/N98U40Px-universitas-teknologi-dan-ekonomi-budapest-gelar-kontes-robot-ke-10
['Indonesia-Eurasia Jalin Kerja Sama Perdagangan'],/play/N6MU41Dx-indonesia-eurasia-jalin-kerja-sama-perdagangan
['Bunuh Diri Bukan Solusi (2)'],/play/bmGU6jgR-bunuh-diri-bukan-solusi-2
['Bunuh Diri Bukan Solusi (1)'],/play/bzYUXA5Q-bunuh-diri-bukan-solusi-1
['Komitmen IWAPI dalam Pemberdayaan Ekonomi Perempuan'],/play/ke4UOZz5-komitmen-iwapi-dalam-pemberdayaan-ekonomi-perempuan
"[""Ma'ruf Amin Janji Kembangkan Fintech Berbasis Syariah""]",/play/NnGU5Vvr-ma-ruf-amin-janji-kembangkan-fintech-berbasis-syariah
"[""Ma'ruf Amin Dorong Pengembangan Fintech Syariah""]",/play/NlxUzoLl-ma-ruf-amin-dorong-pengembangan-fintech-syariah
['Ridwan Kamil Geliatkan Ekonomi Kreatif di Jabar'],/play/NlxUzml6-ridwan-kamil-geliatkan-ekonomi-kreatif-di-jabar
['Jokowi: Kita Harus Optimis Menatap Masa Depan Indonesia'],/play/N0oUGp6X-jokowi-kita-harus-optimis-menatap-masa-depan-indonesia
['Dampak Ekonomi Perayaan Imlek di Surakarta'],/play/bD7Up5py-dampak-ekonomi-perayaan-imlek-di-surakarta
"[""KH Ma'ruf Amin Kunjungi Keluarga Bung Hatta""]",/play/KY4UnlRB-kh-ma-ruf-amin-kunjungi-keluarga-bung-hatta
['Waspadai Jebakan Middle Income'],/play/bmGU61Wq-waspadai-jebakan-middle-income
['Siapa Untung dari Isu Utang dan Impor?'],/play/kM3UzjLy-siapa-untung-dari-isu-utang-dan-impor
['Pertumbuhan Ekonomi Indonesia Diapresiasi Negara Lain'],/play/NglU7PoL-pertumbuhan-ekonomi-indonesia-diapresiasi-negara-lain
['Rilis Pertumbuhan Ekonomi Buat IHSG Makin Melejit'],/play/bzYUXWVy-rilis-pertumbuhan-ekonomi-buat-ihsg-makin-melejit
"['BPS Catat Pertumbuhan Ekonomi 2018 Capai 5,17%']",/play/bwGUjvzW-bps-catat-pertumbuhan-ekonomi-2018-capai-5-17
['Polda Jateng: Tak Ada Motif Dendam dalam Teror Bakar Kendaraan'],/play/kW0U9rB9-polda-jateng-tak-ada-motif-dendam-dalam-teror-bakar-kendaraan
['Berekreasi Sambil Belajar Ilmu Teknologi Digital di Techpolitan'],/play/NGEURd7B-berekreasi-sambil-belajar-ilmu-teknologi-digital-di-techpolitan
['Perjalanan Kasus Hukum Buni Yani'],/play/NnGU5m8d-perjalanan-kasus-hukum-buni-yani
['Solo Great Sale 2019 Resmi Dibuka'],/play/NQoUnxmx-solo-great-sale-2019-resmi-dibuka
"[""Peluncuran Buku The Ma'ruf Amin Way""]",/play/NGEURy1q-peluncuran-buku-the-ma-ruf-amin-way
['Jokowi Tinjau Program PNM Mekaar di Magetan'],/play/Kd4UOdwM-jokowi-tinjau-program-pnm-mekaar-di-magetan
['RI Masih Dibayangi Gejolak Ekonomi Global di 2019'],/play/b2vUZPlB-ri-masih-dibayangi-gejolak-ekonomi-global-di-2019
['Realisasi Investasi 2018 Meleset dari Target'],/play/Nr4UlVzd-realisasi-investasi-2018-meleset-dari-target
['Survei: Investor Lebih Khawatir Ekonomi Global Ketimbang Politik'],/play/bD7UpGY7-survei-investor-lebih-khawatir-ekonomi-global-ketimbang-politik
"['Eky, Polisi Peduli Ekonomi Warga']",/play/kj5ULjwj-eky-polisi-peduli-ekonomi-warga
['Pemerintah Komitmen Jaga Inflasi Tetap Rendah'],/play/bVLUwMjZ-pemerintah-komitmen-jaga-inflasi-tetap-rendah
['Kriteria Ketum PSSI Menurut JK'],/play/b3lUo3Va-kriteria-ketum-pssi-menurut-jk
['WEF Bahas Cuaca Ekstrem di Berbagai Negara'],/play/kM3UzlLM-wef-bahas-cuaca-ekstrem-di-berbagai-negara
['Genjot Industri Teknologi Dalam Negeri'],/play/koYUjwx5-genjot-industri-teknologi-dalam-negeri
['Kemenkeu Kaji Insentif Pajak Portofolio Asing'],/play/NL0Uj5XG-kemenkeu-kaji-insentif-pajak-portofolio-asing
['Pemerintah Waspadai Perlambatan Ekonomi Global'],/play/bzYUXMwR-pemerintah-waspadai-perlambatan-ekonomi-global
['Menteri Kabinet Kerja Bicara Potensi Indonesia di WEF 2019'],/play/KY4UnzlV-menteri-kabinet-kerja-bicara-potensi-indonesia-di-wef-2019
['WEF Cemaskan Lambatnya Perekonomian Global'],/play/KXXUYMva-wef-cemaskan-lambatnya-perekonomian-global
['Manfaat WEF untuk Indonesia'],/play/b18UXw7e-manfaat-wef-untuk-indonesia
['Bedah Editorial MI: Revolusi Energi'],/play/KRoUGDDy-bedah-editorial-mi-revolusi-energi
['Revolusi Energi'],/play/NxXUOEE4-revolusi-energi
['Indonesia Bawa Sejumlah Misi ke World Economic Forum 2019'],/play/NP5UjBVG-indonesia-bawa-sejumlah-misi-ke-world-economic-forum-2019
['Pergerakan Bursa Saham dan Rupiah'],/play/K5WUXA8q-pergerakan-bursa-saham-dan-rupiah
['Infrastruktur Dorong Pertumbuhan Ekonomi Daerah'],/play/N0oUG8n8-infrastruktur-dorong-pertumbuhan-ekonomi-daerah
"['Menko Maritim, Menperin, Menkominfo dan Ketua BKPM akan Hadiri WEF']",/play/NGEURZPv-menko-maritim-menperin-menkominfo-dan-ketua-bkpm-akan-hadiri-wef
['Wisata Swafoto di Lokasi Bisnis Bunga'],/play/bD7UpQOW-wisata-swafoto-di-lokasi-bisnis-bunga
['Pertumbuhan Ekonomi Tiongkok Menurun'],/play/b18UXPnz-pertumbuhan-ekonomi-tiongkok-menurun
['Wisata Swafoto di Lokasi Bisnis Bunga'],/play/bwGUjV0R-wisata-swafoto-di-lokasi-bisnis-bunga
['Lima Pilar Jaga Indonesia (1)'],/play/kEmUY2nm-lima-pilar-jaga-indonesia-1
['Lima Pilar Jaga Indonesia (2)'],/play/kpXUoxQ5-lima-pilar-jaga-indonesia-2
['Lima Pilar Jaga Indonesia (3)'],/play/KXXUYaWz-lima-pilar-jaga-indonesia-3
['Media Indonesia Serukan Jaga Indonesia'],/play/koYUjDaz-media-indonesia-serukan-jaga-indonesia
['Laris Manis Kerajinan Limbah Kayu di Eropa'],/play/N6MU4DmB-laris-manis-kerajinan-limbah-kayu-di-eropa
"['Kritik Balik Prabowo, Menhan: Seribu Tahun Kita Mampu Berperang']",/play/KvWUYE4j-kritik-balik-prabowo-menhan-seribu-tahun-kita-mampu-berperang
['Menteri Rini Pastikan BUMN Mampu Hadapi Tantangan Ekonomi Global'],/play/NAvU7vem-menteri-rini-pastikan-bumn-mampu-hadapi-tantangan-ekonomi-global
['Momen Menarik di Debat Capres 2014'],/play/NOZUG77V-momen-menarik-di-debat-capres-2014
['Pemerintah Venezuela Menaikkan Upah Minimum 300 Persen'],/play/baGUY6zg-pemerintah-venezuela-menaikkan-upah-minimum-300-persen
['Kebijakan Strategis OJK'],/play/NL0Ujq35-kebijakan-strategis-ojk
['Tantangan Jasa Keuangan 2019'],/play/bzYUX5Zo-tantangan-jasa-keuangan-2019
['Jokowi Nge-vlog Bareng Peserta PNM Mekar'],/play/baGUY1M7-jokowi-nge-vlog-bareng-peserta-pnm-mekar
['Pemerintah Siapkan Langkah untuk Tingkatkan Ekonomi 2019'],/play/kpXUoOLo-pemerintah-siapkan-langkah-untuk-tingkatkan-ekonomi-2019
['Apresiasi Dunia pada Jim Yong Kim'],/play/N0oUG5RR-apresiasi-dunia-pada-jim-yong-kim
['Jokowi Ngopi dan Nge-vlog di Kedai Kopi Tulungagung'],/play/NQoUnWOD-jokowi-ngopi-dan-nge-vlog-di-kedai-kopi-tulungagung
['Pemerintah Pacu Perkembangan Industri Halal'],/play/kqGUGvnY-pemerintah-pacu-perkembangan-industri-halal
['Optimisme Perekonomian Nasional 2019'],/play/bVLUw4JO-optimisme-perekonomian-nasional-2019
"['Ekonomi Kolaborasi, Bukan Kompetisi (4)']",/play/NlxUzPJV-ekonomi-kolaborasi-bukan-kompetisi-4
"['Ekonomi Kolaborasi, Bukan Kompetisi (3)']",/play/koYUjrZq-ekonomi-kolaborasi-bukan-kompetisi-3
"['Ekonomi Kolaborasi, Bukan Kompetisi (2)']",/play/KY4Unm8z-ekonomi-kolaborasi-bukan-kompetisi-2
"['Ekonomi Kolaborasi, Bukan Kompetisi (1)']",/play/NL0Ujy3R-ekonomi-kolaborasi-bukan-kompetisi-1
['Kinerja APBN dan Pertumbuhan Ekonomi di Tahun 2018 Sangat Baik'],/play/NglU7l4L-kinerja-apbn-dan-pertumbuhan-ekonomi-di-tahun-2018-sangat-baik
['Dana Subsidi KA Ekonomi Naik'],/play/NOZUGyJw-dana-subsidi-ka-ekonomi-naik
['Bedah Editorial: Penerimaan Tembus Target'],/play/b3lUo9w3-bedah-editorial-penerimaan-tembus-target
['Penerimaan Tembus Target'],/play/NL0Ujzv0-penerimaan-tembus-target
['Wajah Indonesia 2019 - Menerbangkan Indonesia Melalui Teknologi (4)'],/play/KY4Un0l2-wajah-indonesia-2019-menerbangkan-indonesia-melalui-teknologi-4
['Wajah Indonesia 2019 - Menerbangkan Indonesia Melalui Teknologi (3)'],/play/NOZUGyoE-wajah-indonesia-2019-menerbangkan-indonesia-melalui-teknologi-3
['Wajah Indonesia 2019 - Menerbangkan Indonesia Melalui Teknologi (2)'],/play/bD7Up85B-wajah-indonesia-2019-menerbangkan-indonesia-melalui-teknologi-2
['Wajah Indonesia 2019 - Menerbangkan Indonesia Melalui Teknologi (1)'],/play/NL0UjzmZ-wajah-indonesia-2019-menerbangkan-indonesia-melalui-teknologi-1
['Wajah Indonesia 2019: CSV Nilai Baru Sosial Ekonomi (4)'],/play/NP5UjPRA-wajah-indonesia-2019-csv-nilai-baru-sosial-ekonomi-4
['Wajah Indonesia 2019: CSV Nilai Baru Sosial Ekonomi (3)'],/play/N6MU4XYA-wajah-indonesia-2019-csv-nilai-baru-sosial-ekonomi-3
['Wajah Indonesia 2019: CSV Nilai Baru Sosial Ekonomi (2)'],/play/kqGUG0gB-wajah-indonesia-2019-csv-nilai-baru-sosial-ekonomi-2
['Wajah Indonesia 2019: CSV Nilai Baru Sosial Ekonomi (1)'],/play/b18UX6La-wajah-indonesia-2019-csv-nilai-baru-sosial-ekonomi-1
['BNPB Prediksi Banyak Bencana akan Terjadi di 2019'],/play/KRoUGzjm-bnpb-prediksi-banyak-bencana-akan-terjadi-di-2019
['Proyeksi Ekonomi Indonesia Tahun 2019'],/play/bmGU6Xmw-proyeksi-ekonomi-indonesia-tahun-2019
['Kaleidoskop Ekonomi Sepanjang 2018'],/play/KyQU65DL-kaleidoskop-ekonomi-sepanjang-2018
['Kemenperin-Kemensos Buka Program Pelatihan untuk Penyandang Disabilitas'],/play/kW0U9zRP-kemenperin-kemensos-buka-program-pelatihan-untuk-penyandang-disabilitas
['Kehidupan Pasca Tsunami Selat Sunda'],/play/NOZUG9qR-kehidupan-pasca-tsunami-selat-sunda
"[""Ma'ruf Amin Tegaskan Fondasi Ekonomi Indonesia Kuat""]",/play/bmGU6YPy-ma-ruf-amin-tegaskan-fondasi-ekonomi-indonesia-kuat
['Peluang dan Tantangan Industri Manufaktur di 2019 (6)'],/play/bD7Upwma-peluang-dan-tantangan-industri-manufaktur-di-2019-6
['Peluang dan Tantangan Industri Manufaktur di 2019 (5)'],/play/NAvU7rQ6-peluang-dan-tantangan-industri-manufaktur-di-2019-5
['Peluang dan Tantangan Industri Manufaktur di 2019 (4)'],/play/ke4UOjAd-peluang-dan-tantangan-industri-manufaktur-di-2019-4
['Peluang dan Tantangan Industri Manufaktur di 2019 (3)'],/play/bmGU6YG4-peluang-dan-tantangan-industri-manufaktur-di-2019-3
['Peluang dan Tantangan Industri Manufaktur di 2019 (2)'],/play/bzYUXex8-peluang-dan-tantangan-industri-manufaktur-di-2019-2
['Dua Senjata Petahana Redam Narasi Negatif'],/play/NGEURzMd-dua-senjata-petahana-redam-narasi-negatif
['Peluang dan Tantangan Industri Manufaktur di 2019 (1)'],/play/Kd4UOAzQ-peluang-dan-tantangan-industri-manufaktur-di-2019-1
['Kaleidoskop Ekonomi: Pertemuan IMF-World Bank Group'],/play/NP5UjL28-kaleidoskop-ekonomi-pertemuan-imf-world-bank-group
['Kaleidoskop Ekonomi: Fluktuasi Rupiah Sepanjang 2018'],/play/N98U4yAV-kaleidoskop-ekonomi-fluktuasi-rupiah-sepanjang-2018
"[""Kaleidoskop Ekonomi: Isu Ekonomi Politik Kian 'Hangat'""]",/play/N6MU4VdZ-kaleidoskop-ekonomi-isu-ekonomi-politik-kian-hangat
['Denyut Ekonomi Carita Pascatsunami'],/play/KZ7U0QaO-denyut-ekonomi-carita-pascatsunami
['PT Jababeka akan Perbaiki Infrastruktur Mitigasi Bencana di Tanjung Lesung'],/play/NlxUz9wQ-pt-jababeka-akan-perbaiki-infrastruktur-mitigasi-bencana-di-tanjung-lesung
['KEK Tanjung Lesung Pascatsunami'],/play/ke4UOjje-kek-tanjung-lesung-pascatsunami
['Moeldoko Tanam Benih Bawang Putih di Lombok'],/play/bVLUwPgx-moeldoko-tanam-benih-bawang-putih-di-lombok
['Potensi Produk Halal Indonesia'],/play/KZ7U0V7o-potensi-produk-halal-indonesia
['Taktik Pindah Transportasi Umum ala Jepang'],/play/KZ7U0Vmj-taktik-pindah-transportasi-umum-ala-jepang
['Komunitas Selaras Alam Mengolah Kopi Jadi Penyegar Ekonomi'],/play/koYUjd1q-komunitas-selaras-alam-mengolah-kopi-jadi-penyegar-ekonomi
['Proyeksi Perekonomian Nasional'],/play/KyQU61YA-proyeksi-perekonomian-nasional
['Ekonomi Jadi Isu Seksi Dimainkan Jelang Pencoblosan'],/play/KY4Un4QD-ekonomi-jadi-isu-seksi-dimainkan-jelang-pencoblosan
['Trans Jawa Diharap Bisa Berintegrasi dengan Kawasan Ekonomi Khusus'],/play/NGEURQZe-trans-jawa-diharap-bisa-berintegrasi-dengan-kawasan-ekonomi-khusus
['Kadin Prediksi Ekonomi Jakarta Tumbuh 6% di 2019'],/play/NxXUOG5J-kadin-prediksi-ekonomi-jakarta-tumbuh-6-di-2019
['Syiar Sirah Nabawiyah: Sirah Rasul Rekaman Perjuangan Hidup (3)'],/play/KRoUG5MO-syiar-sirah-nabawiyah-sirah-rasul-rekaman-perjuangan-hidup-3
['Syiar Sirah Nabawiyah: Sirah Rasul Rekaman Perjuangan Hidup (1)'],/play/NAvU7jeV-syiar-sirah-nabawiyah-sirah-rasul-rekaman-perjuangan-hidup-1
['Syiar Sirah Nabawiyah: Sirah Rasul Rekaman Perjuangan Hidup (2)'],/play/NxXUOzVr-syiar-sirah-nabawiyah-sirah-rasul-rekaman-perjuangan-hidup-2
['Making Indonesia 4.0 (4)'],/play/NL0UjJ3l-making-indonesia-4-0-4
['Making Indonesia 4.0 (3)'],/play/b2vUZpB4-making-indonesia-4-0-3
['Making Indonesia 4.0 (2)'],/play/KRoUGd2Q-making-indonesia-4-0-2
['Making Indonesia 4.0 (1)'],/play/NxXUOG6G-making-indonesia-4-0-1
['Ekonomi Syariah untuk Kesejahteraan Umat'],/play/N98U4nm7-ekonomi-syariah-untuk-kesejahteraan-umat
['The Nation - Arus Baru Ekonomi Umat (3)'],/play/ke4UOaEV-the-nation-arus-baru-ekonomi-umat-3
['The Nation - Arus Baru Ekonomi Umat (2)'],/play/bmGU6ePW-the-nation-arus-baru-ekonomi-umat-2
['The Nation - Arus Baru Ekonomi Umat (1)'],/play/b2vUZVqD-the-nation-arus-baru-ekonomi-umat-1
['Highlight MoU JI-Phoria (3)'],/play/KvWUYaPm-highlight-mou-ji-phoria-3
['Highlight MoU JI-Phoria (2)'],/play/NlxUzpQY-highlight-mou-ji-phoria-2
['Highlight MoU JI-Phoria (1)'],/play/koYUjR62-highlight-mou-ji-phoria-1
['Penandatanganan Kerjasama EFTA-Indonesia'],/play/NxXUOzDr-penandatanganan-kerjasama-efta-indonesia
['RI-EFTA Teken MoU Kemitraan Ekonomi Komprehensif'],/play/NL0Uj24A-ri-efta-teken-mou-kemitraan-ekonomi-komprehensif
['Diplomasi Busana'],/play/N6MU4gPz-diplomasi-busana
['Hoshizora Bantu Siswa Kurang Mampu Meraih Cita'],/play/b18UX9o1-hoshizora-bantu-siswa-kurang-mampu-meraih-cita
['Jokowi Sebut Tol Trans Sumatera Menguntungkan Masyarakat'],/play/NAvU7j36-jokowi-sebut-tol-trans-sumatera-menguntungkan-masyarakat
['Jokowi: Dana Desa untuk Kesejahteraan dan Ekonomi Rakyat'],/play/NP5UjpZ0-jokowi-dana-desa-untuk-kesejahteraan-dan-ekonomi-rakyat
['Kesedehanaan Jokowi Hasil Pembelajaran Sejak Kecil'],/play/NlxUzp06-kesedehanaan-jokowi-hasil-pembelajaran-sejak-kecil
['Pertukaran Budaya Indonesia-Jepang'],/play/b3lUoryE-pertukaran-budaya-indonesia-jepang
['Balita Tiga Tahun di Balikpapan Mengalami Kelumpuhan'],/play/N6MU4g0O-balita-tiga-tahun-di-balikpapan-mengalami-kelumpuhan
['IHSG dan Rupiah Diprediksi Lanjutkan Penguatan'],/play/KY4UnDV5-ihsg-dan-rupiah-diprediksi-lanjutkan-penguatan
['Jokowi Buka Rakernas Asparindo 2018'],/play/koYUjVnA-jokowi-buka-rakernas-asparindo-2018
['Singularitas Ekonomi Indonesia'],/play/ke4UOlAQ-singularitas-ekonomi-indonesia
['BI Menjawab Tantangan Ekonomi 2019'],/play/bVLUwOEq-bi-menjawab-tantangan-ekonomi-2019
['Teka-teki Ekonomi 2019 (4)'],/play/kpXUorEJ-teka-teki-ekonomi-2019-4
['Teka-teki Ekonomi 2019 (3)'],/play/kEmUY1JR-teka-teki-ekonomi-2019-3
['Teka-teki Ekonomi 2019 (2)'],/play/N4lUx2wG-teka-teki-ekonomi-2019-2
['Teka-teki Ekonomi 2019 (1)'],/play/bJ4UYnPB-teka-teki-ekonomi-2019-1
['Indonesia Dorong Penggunaan Energi Ramah Lingkungan di KTT Perubahan Iklim'],/play/KZ7U0vGD-indonesia-dorong-penggunaan-energi-ramah-lingkungan-di-ktt-perubahan-iklim
['Pengembangan Ekonomi Digital'],/play/KvWUYBvO-pengembangan-ekonomi-digital
['Program Rehabilitasi Sosial Rumah Tidak Layak Huni Kota Tangerang'],/play/koYUjVQ7-program-rehabilitasi-sosial-rumah-tidak-layak-huni-kota-tangerang
['Cara Google Bantu Masyarakat di Era Ekonomi Digital'],/play/NxXUO5gx-cara-google-bantu-masyarakat-di-era-ekonomi-digital
['Penangkapan Petinggi Huawei di Kanada'],/play/NAvU7X3o-penangkapan-petinggi-huawei-di-kanada
['Peluang Bisnis Syariah di 2019'],/play/KvWUYB0g-peluang-bisnis-syariah-di-2019
['Bedah Editorial MI: Perspektif Berbeda Hak Asasi Manusia'],/play/KyQU6Bn6-bedah-editorial-mi-perspektif-berbeda-hak-asasi-manusia
['Perspektif Berbeda Hak Asasi Manusia'],/play/kqGUGEz1-perspektif-berbeda-hak-asasi-manusia
['Kunjungan Persahabatan NTT-Timor Leste'],/play/k8MU9LaJ-kunjungan-persahabatan-ntt-timor-leste
['Pentingnya Membangun Silaturahmi (3)'],/play/bmGU6mOl-pentingnya-membangun-silaturahmi-3
['Pentingnya Membangun Silaturahmi (2)'],/play/bzYUXg4E-pentingnya-membangun-silaturahmi-2
['Pentingnya Membangun Silaturahmi (1)'],/play/bwGUjYV0-pentingnya-membangun-silaturahmi-1
['Jangan Ada Kekerasan di Papua (2)'],/play/N6MU48ja-jangan-ada-kekerasan-di-papua-2
['Jangan Ada Kekerasan di Papua (1)'],/play/kqGUGEnq-jangan-ada-kekerasan-di-papua-1
['Pertunjukan Teater Musikal Nusantara'],/play/K5WUX4QB-pertunjukan-teater-musikal-nusantara
['Kebijakan BI Menghadapi Tantangan Ekonomi'],/play/NGEURaV4-kebijakan-bi-menghadapi-tantangan-ekonomi
['Usaha Rintisan Era digital'],/play/Kd4UOq5Y-usaha-rintisan-era-digital
['Indonesia Tak Mau Terseret Isu Perang Dagang AS-Tiongkok'],/play/bzYUXpY0-indonesia-tak-mau-terseret-isu-perang-dagang-as-tiongkok
['Pemerintah Setop Utang Baru di Desember 2018'],/play/N6MU40JE-pemerintah-setop-utang-baru-di-desember-2018
['Metro TV Terima BI Award'],/play/kqGUGo9x-metro-tv-terima-bi-award
['IHSG dan Rupiah Diprediksi Tertahan di Zona Merah'],/play/N98U4vA7-ihsg-dan-rupiah-diprediksi-tertahan-di-zona-merah
['Daftar Proyek Strategis Nasional di Provinsi Papua dan Papua Barat'],/play/b2vUZOZ5-daftar-proyek-strategis-nasional-di-provinsi-papua-dan-papua-barat
['Gali Kreativitas Anak Disabilitas'],/play/NOZUGGR0-gali-kreativitas-anak-disabilitas
"[""'Komoditas Politik Soeharto' di Pilpres 2019""]",/play/KyQU66aq-komoditas-politik-soeharto-di-pilpres-2019
['Jejak Prestasi dan Pola KKN Orde Baru'],/play/NGEURRDz-jejak-prestasi-dan-pola-kkn-orde-baru
['Pertunjukan Teater Musikal Nusantara'],/play/KvWUYY7M-pertunjukan-teater-musikal-nusantara
['Hasil Kesepakatan KTT G20 2018'],/play/NOZUGGBB-hasil-kesepakatan-ktt-g20-2018
"['Mendag Rampungkan IE-CEPA, Akses Pasar Indonesia di Eropa Makin Luas']",/play/NL0Ujjey-mendag-rampungkan-ie-cepa-akses-pasar-indonesia-di-eropa-makin-luas
['Lopez Obrador Dilantik Jadi Presiden Meksiko'],/play/NxXUOOwl-lopez-obrador-dilantik-jadi-presiden-meksiko
['Sambungan Listrik Dukung Ekonomi Desa'],/play/KY4Unn24-sambungan-listrik-dukung-ekonomi-desa
['Menakar Suara Rakyat'],/play/NL0Ujjnr-menakar-suara-rakyat
['Solidnya Rekam Jejak Kubu Petahana'],/play/b2vUZZgy-solidnya-rekam-jejak-kubu-petahana
['Jokowi Resmikan Tol Bogor-Ciawi-Sukabumi Seksi I'],/play/NAvU77dp-jokowi-resmikan-tol-bogor-ciawi-sukabumi-seksi-i
['Perpres DNI Rampung Pekan Depan'],/play/kqGUGGz8-perpres-dni-rampung-pekan-depan
['Realisasi Proyek Strategis Nasional'],/play/bD7UppWV-realisasi-proyek-strategis-nasional
['LSI Denny JA: 70 Persen Pemilih Puas Kinerja Jokowi'],/play/bzYUXXL1-lsi-denny-ja-70-persen-pemilih-puas-kinerja-jokowi
['BI Goes to Campus Disambut Antusias di Bandung'],/play/b7yUqqGO-bi-goes-to-campus-disambut-antusias-di-bandung
['BI Goes to ITB'],/play/b7yUqz33-bi-goes-to-itb
['Jokowi Puji Keberanian BI Naikkan Suku Bunga Acuan'],/play/bmGU6wzj-jokowi-puji-keberanian-bi-naikkan-suku-bunga-acuan
['Kampanye Keindahan Alam Papua Barat'],/play/N0oUGOZo-kampanye-keindahan-alam-papua-barat
['Saat Ekonomi Terbatas tak Halangi Mimpi'],/play/NOZUGxOj-saat-ekonomi-terbatas-tak-halangi-mimpi
['Inspirasi dari Para Creativepreneur (6)'],/play/NnGU5Mxe-inspirasi-dari-para-creativepreneur-6
['Inspirasi dari Para Creativepreneur (2)'],/play/Nr4UlQOa-inspirasi-dari-para-creativepreneur-2
['Inspirasi dari Para Creativepreneur (5)'],/play/b3lUodJe-inspirasi-dari-para-creativepreneur-5
['Inspirasi dari Para Creativepreneur (4)'],/play/NL0UjwmP-inspirasi-dari-para-creativepreneur-4
['Inspirasi dari Para Creativepreneur (3)'],/play/b2vUZoA8-inspirasi-dari-para-creativepreneur-3
['Inspirasi dari Para Creativepreneur (1)'],/play/KRoUG0BL-inspirasi-dari-para-creativepreneur-1
['Jokowi Serahkan SK Perhutanan Sosial ke Masyarakat di Sumsel'],/play/KvWUY3qD-jokowi-serahkan-sk-perhutanan-sosial-ke-masyarakat-di-sumsel
['BI Goes To Campus Sapa Kota Ambon'],/play/NQoUnn6V-bi-goes-to-campus-sapa-kota-ambon
['Selamatkan Terumbu Karang'],/play/N4lUx0Zq-selamatkan-terumbu-karang
['Kerajinan Karya Warga Binaan'],/play/N6MU4AYE-kerajinan-karya-warga-binaan
